univ_id,year,province,univ_type,ai_adopt,strat_gov,org_learn,dig_cap,univ_scale,fin_invest,prof_ratio
10267,2025,11,2,4.6036,4.3292,4.5991,5,10.2844,17.7273,0.4643
10268,2020,18,3,3.7856,3.1492,3.3343,4.1434,9.0938,10.6336,0.2997
10268,2021,18,3,3.5997,3.6163,3.0425,4.2828,8.967,10.9532,0.3328
10268,2022,18,3,3.5171,3.9276,3.7768,4.1973,9.1655,12.0832,0.3101
10268,2023,18,3,3.3403,3.5167,3.7517,4.3219,8.8621,12.0946,0.3405
10268,2024,18,3,3.9687,3.908,3.767,4.3136,9.0955,12.6888,0.2975
10268,2025,18,3,4.5511,3.8914,3.7508,5,9.228,12.4484,0.3324
10269,2020,10,2,3.6202,4.1592,3.3065,4.4109,9.9025,9.8115,0.3341
10269,2021,10,2,3.9244,3.7189,3.8011,4.7409,9.768,11.7767,0.323
10269,2022,10,2,4.0965,4.0615,3.508,4.7821,9.7058,11.9944,0.362
10269,2023,10,2,4.4103,4.2931,3.7393,5,9.7289,12.0655,0.3584
10269,2024,10,2,3.9581,4.1404,3.6168,5,10.0335,12.2219,0.3493
10269,2025,10,2,4.5617,4.4858,3.8962,5,9.8287,12.1241,0.3523
10270,2020,30,1,4.7125,4.1204,4.0293,4.6723,10.639,16.8386,0.558
10270,2021,30,1,4.7,4.9284,4.4982,4.8771,10.627,15.9818,0.5532
10270,2022,30,1,4.2735,4.3989,4.4603,5,10.7023,16.0781,0.5565
10270,2023,30,1,5,4.8076,3.916,5,10.7849,17.128,0.5598
10270,2024,30,1,4.9841,5,4.7301,5,10.8002,17.7293,0.543
10270,2025,30,1,5,5,4.972,5,10.7529,18.1485,0.5576
10271,2020,10,2,4.0943,4.2642,3.3671,4.7212,10.286,10.7275,0.5205
10271,2021,10,2,3.5802,4.17,3.8548,4.3539,10.2781,11.2658,0.4908
10271,2022,10,2,4.2331,4.0571,3.9875,4.6038,10.5371,12.9344,0.5017
10271,2023,10,2,4.383,4.311,4.2461,4.6305,10.2199,11.7441,0.5306
10271,2024,10,2,4.7399,4.613,4.19,4.785,10.4766,12.2845,0.5332
10271,2025,10,2,4.4974,4.9858,4.27,5,10.3335,11.5701,0.5287
10272,2020,5,3,3.3973,3.6777,3.0864,3.7008,8.1631,11.8268,0.3686
10272,2021,5,3,3.2599,3.6556,3.7579,4.3286,8.1005,12.1364,0.3806
10272,2022,5,3,3.876,3.9561,3.567,4.2576,8.2151,11.1219,0.3993
10272,2023,5,3,3.2191,3.5956,3.5444,3.6104,8.2123,11.782,0.3998
10272,2024,5,3,3.8565,3.7698,3.5997,4.628,8.3138,13.1692,0.3905
10272,2025,5,3,3.7411,3.7064,3.8639,4.6093,8.147,12.5867,0.3787
10273,2020,16,3,3.2826,3.0193,2.7968,2.8016,8.6675,6.4637,0.3349
10273,2021,16,3,3.2505,3.3419,2.8399,2.9839,8.3353,3.8131,0.3326
10273,2022,16,3,3.7394,3.2345,3.4435,3.7519,8.508,5.8617,0.3215
10273,2023,16,3,3.688,3.8628,3.5951,4.7557,8.6418,6.2692,0.3416
10273,2024,16,3,3.2375,3.8284,3.6167,4.4807,8.6025,7.3166,0.3581
10273,2025,16,3,4.1408,4.0576,3.4799,4.4698,8.6766,6.4587,0.3499
10274,2020,16,3,3.3496,3.6177,3.561,3.7554,10.9514,8.9619,0.3258
10274,2021,16,3,4.0078,3.6147,3.1767,4.0172,10.8753,8.7907,0.3147
10274,2022,16,3,3.5055,3.4624,3.5434,4.2388,10.695,8.7954,0.351
10274,2023,16,3,3.5955,3.6516,3.8911,4.0974,10.7378,8.1355,0.3238
10274,2024,16,3,3.4855,3.9337,4.1329,4.7488,10.7863,9.1484,0.3302
10274,2025,16,3,4.0755,3.9249,3.7759,4.9274,10.8049,9.721,0.3393
10275,2020,22,3,2.4047,3.4271,2.8449,3.5288,9.1655,9.2719,0.3694
10275,2021,22,3,3.5346,3.1222,3.2769,4.0796,9.2181,8.4185,0.4017
10275,2022,22,3,3.9278,3.3165,3.5594,4.2195,9.4042,7.9613,0.3688
10275,2023,22,3,3.6216,3.8881,3.7925,4.1982,9.1645,9.147,0.3783
10275,2024,22,3,4.3012,3.5763,3.6312,4.3367,9.2927,8.5152,0.3784
10275,2025,22,3,4.4409,4.1836,4.2527,4.4299,9.2548,9.8898,0.3842
10276,2020,1,3,4.0549,3.464,3.3667,3.4072,8.4393,10.6982,0.3669
10276,2021,1,3,3.4946,2.9812,3.1245,3.9969,8.4408,8.5977,0.3744
10276,2022,1,3,3.3864,3.1824,3.2693,4.1457,8.3709,8.1076,0.3613
10276,2023,1,3,3.7922,3.9897,3.6392,4.1234,8.3731,8.502,0.3715
10276,2024,1,3,3.7618,3.8707,4.4405,4.0621,8.451,9.2642,0.3766
10276,2025,1,3,3.9631,4.3946,3.9269,4.1634,8.4626,8.975,0.3838
10277,2020,25,2,3.7648,4.0613,3.788,4.1337,10,13.0831,0.525
10277,2021,25,2,3.5075,4.0949,3.9983,4.6621,9.8876,12.7185,0.5338
10277,2022,25,2,4.3051,3.9884,4.0528,4.2599,9.9034,12.7314,0.5081
10277,2023,25,2,4.2363,3.7814,4.1407,4.2926,9.8851,13.36,0.5542
10277,2024,25,2,4.1273,4.6416,4.0456,5,9.9203,13.8511,0.559
10277,2025,25,2,4.8057,4.7008,3.9222,5,9.9713,14.455,0.5547
10278,2020,17,2,3.813,3.934,3.296,4.4172,10.1711,12.4664,0.4502
10278,2021,17,2,4.0556,4.0568,3.6557,5,10.3297,14.3282,0.4356
10278,2022,17,2,3.9352,4.4742,4.3264,4.468,10.3168,13.4027,0.4565
10278,2023,17,2,4.3428,4.2387,4.3353,4.8433,10.309,11.6273,0.4585
10278,2024,17,2,4.1607,4.0233,4.2054,4.9819,10.3152,14.2023,0.4555
10278,2025,17,2,4.5643,4.7082,4.2633,4.6957,10.2604,12.9173,0.4917
10279,2020,22,2,3.2501,3.8822,3.0934,4.2978,9.4544,8.8308,0.4945
10279,2021,22,2,3.7585,3.1016,4.0273,4.4817,9.4179,11.6497,0.4784
10279,2022,22,2,4.1468,4.5134,3.7995,4.2285,9.5511,8.3527,0.4708
10279,2023,22,2,4.1907,4.0257,4.2767,4.9036,9.6456,11.4977,0.4949
10279,2024,22,2,4.1181,4.1897,4.3279,4.5439,9.5703,11.5892,0.4839
10279,2025,22,2,4.498,4.4313,4.3642,4.9707,9.5073,11.1543,0.5126
10280,2020,2,3,3.0185,2.571,2.918,3.153,8.2068,7.2833,0.4635
10280,2021,2,3,3.3046,3.8548,3.5692,3.6744,8.1948,6.3375,0.4246
10280,2022,2,3,3.1612,3.2818,3.5943,3.7201,8.1173,5.0007,0.427
10280,2023,2,3,2.9826,3.4062,3.5149,4.2978,8.1927,7.541,0.4339
10280,2024,2,3,3.4997,3.6626,3.9087,4.4321,8.0385,7.32,0.4411
10280,2025,2,3,4.327,3.5988,3.9179,4.1803,8.3686,8.3608,0.4423
10281,2020,12,2,3.9543,3.5357,3.6539,3.4818,9.0573,9.9445,0.5166
10281,2021,12,2,3.7036,3.835,3.4064,4.6508,9.0806,8.5128,0.5038
10281,2022,12,2,3.4105,3.6304,4.3496,4.0049,9.1374,9.417,0.4989
10281,2023,12,2,4.4809,4.0215,3.9206,4.5751,9.1113,10.5213,0.4756
10281,2024,12,2,4.1025,4.113,3.8771,4.4138,9.0309,9.7095,0.4926
10281,2025,12,2,3.9172,4.3197,4.3054,5,9.0441,9.1404,0.4902
10282,2020,5,2,3.9047,3.526,3.9747,4.4601,9.3032,12.3092,0.3558
10282,2021,5,2,3.63,4.0216,3.7302,4.4383,9.3374,11.7425,0.3758
10282,2022,5,2,3.6737,4.3603,3.592,4.6048,9.291,13.4404,0.3657
10282,2023,5,2,4.0958,4.3297,4.1429,4.9502,9.484,14.7059,0.3818
10282,2024,5,2,3.8187,4.0521,4.2721,4.4244,9.3464,13.2282,0.3375
10282,2025,5,2,3.7368,4.5011,4.2734,5,9.3601,12.7334,0.3688
10283,2020,28,1,4.4363,4.5969,3.9423,5,10.6727,16.9291,0.6257
10283,2021,28,1,4.1085,4.4063,4.5998,5,10.6369,17.1578,0.6064
10283,2022,28,1,4.5368,4.7429,4.859,5,10.7161,17.1503,0.6127
10283,2023,28,1,4.6836,5,4.5545,5,10.6601,16.6111,0.6371
10283,2024,28,1,5,5,4.371,5,10.6602,17.8606,0.6557
10283,2025,28,1,5,5,5,5,10.802,17.4251,0.6383
10284,2020,8,3,3.3906,3.3845,3.2744,3.4454,8.8063,8.1005,0.3715
10284,2021,8,3,3.6141,3.7468,3.1901,4.2909,9.0317,9.3501,0.3803
10284,2022,8,3,3.3627,3.8389,3.2366,3.8966,8.8794,8.6441,0.387
10284,2023,8,3,3.9628,3.9062,3.4935,5,8.9185,9.6982,0.3838
10284,2024,8,3,3.666,3.7348,3.6248,3.863,8.9598,9.2398,0.3787
10284,2025,8,3,4.2636,4.0702,3.9793,4.7079,9.1446,10.0498,0.3907
10285,2020,3,3,2.5547,3.221,3.1596,4.0167,8.518,5.1719,0.3565
10285,2021,3,3,2.7471,3.0398,3.2971,3.5777,8.627,6.1743,0.3619
10285,2022,3,3,3.3759,3.2594,3.0541,3.5977,8.5683,5.8474,0.3669
10285,2023,3,3,3.6534,3.7244,3.5272,3.9452,8.3362,6.6545,0.3858
10285,2024,3,3,4.3623,3.6493,3.5255,4.8076,8.5705,6.9216,0.3568
10285,2025,3,3,4.1666,3.3241,3.803,4.556,8.3988,6.6783,0.4017
10286,2020,11,3,3.4332,3.7208,2.9693,3.3455,9.6445,5.625,0.3555
10286,2021,11,3,2.9242,3.6305,3.1193,3.4472,9.5967,5.1444,0.3646
10286,2022,11,3,3.1014,3.3359,3.6645,4.2824,9.6184,5.5991,0.3386
10286,2023,11,3,3.2203,4.0541,3.8304,4.3136,9.4976,7.0689,0.3403
10286,2024,11,3,3.774,3.8726,3.6656,4.0153,9.6302,6.2539,0.3777
10286,2025,11,3,4.0311,3.9356,3.7571,4.7614,9.7455,8.2315,0.3419
10287,2020,14,3,2.6841,3.2494,2.597,3.7918,8.3313,7.5114,0.4302
10287,2021,14,3,3.5819,3.1373,3.1302,3.9845,8.3052,8.888,0.4519
10287,2022,14,3,3.2674,3.5015,3.2769,4.5452,8.2675,10.6679,0.4513
10287,2023,14,3,2.943,3.7338,3.8049,4.1536,8.1468,10.7466,0.4468
10287,2024,14,3,4.229,4.1571,3.9558,4.5367,8.2471,10.6312,0.4439
10287,2025,14,3,3.8798,3.8696,3.6768,4.729,8.3206,9.7717,0.4229
10288,2020,7,3,2.9744,3.0778,3.2214,3.856,8.7127,4.7489,0.4178
10288,2021,7,3,3.4371,3.3587,3.3905,3.4363,9.0564,4.1737,0.4417
10288,2022,7,3,3.2851,3.6468,3.4245,3.7928,8.7999,5.1106,0.425
10288,2023,7,3,3.4637,3.5016,3.5922,4.0086,8.8791,6.3974,0.4509
10288,2024,7,3,3.3793,3.6779,3.4105,4.3453,8.9002,6.3772,0.4188
10288,2025,7,3,4.2254,4.2535,3.9206,4.9163,9.0257,7.0863,0.4113
10289,2020,7,2,3.5579,3.6448,3.6453,4.6914,9.6182,11.6888,0.4404
10289,2021,7,2,4.1772,3.9579,3.7665,4.425,9.8647,12.4686,0.4361
10289,2022,7,2,3.8842,3.6511,3.8102,4.6783,9.5789,11.8298,0.4248
10289,2023,7,2,3.866,4.0142,4.2663,4.8376,9.6669,13.0504,0.4625
10289,2024,7,2,4.5468,3.9183,3.6911,5,9.7317,13.2961,0.4403
10289,2025,7,2,4.2417,4.4558,3.8869,4.9645,9.7928,13.4302,0.4536
10290,2020,27,2,3.5935,3.6902,3.7742,4.0026,9.4594,9.6051,0.4015
10290,2021,27,2,3.678,3.8934,3.6282,4.2019,9.2996,10.969,0.4085
10290,2022,27,2,3.3524,3.7871,4.0023,4.3831,9.2839,10.4573,0.4178
10290,2023,27,2,3.9215,4.1481,3.8931,4.8398,9.5262,9.2036,0.4217
10290,2024,27,2,4.5176,4.2115,3.7948,4.5293,9.4367,9.2674,0.4223
10290,2025,27,2,3.7608,3.9755,4.2826,5,9.3979,11.799,0.4202
10291,2020,5,1,3.9468,4.4576,3.5965,4.8057,10.8024,12.4882,0.535
10291,2021,5,1,4.4859,4.6037,4.3748,4.5876,10.6132,12.857,0.5383
10291,2022,5,1,5,4.2632,4.0659,5,10.6924,12.7479,0.5703
10291,2023,5,1,4.6042,4.8056,4.2786,5,10.7491,13.5365,0.5253
10291,2024,5,1,4.8644,5,4.746,5,10.9543,13.2358,0.538
10291,2025,5,1,5,5,4.5355,5,10.6626,12.7051,0.5374
10292,2020,7,1,4.2421,4.6678,4.0759,4.565,10.3464,13.964,0.6156
10292,2021,7,1,4.8854,4.1775,4.2995,5,10.4007,12.7213,0.6101
10292,2022,7,1,4.8825,4.5278,4.4281,5,10.3005,15.0043,0.6328
10292,2023,7,1,4.9865,4.7055,4.5279,5,10.4069,14.9535,0.6005
10292,2024,7,1,5,4.6526,4.3856,5,10.4408,15.1966,0.62
10292,2025,7,1,4.9782,5,4.7183,5,10.4003,16.6274,0.6364
10293,2020,16,3,3.635,2.8413,3.3417,3.8257,8.5281,7.5533,0.437
10293,2021,16,3,3.7646,3.2492,2.6477,3.3796,8.665,8.1771,0.4266
10293,2022,16,3,3.3662,3.3697,3.3297,3.8425,8.609,8.4148,0.4116
10293,2023,16,3,3.3267,4.0417,3.3987,4.1535,8.5057,9.7645,0.4337
10293,2024,16,3,4.0388,3.7635,3.6968,4.6154,8.6556,8.5732,0.4217
10293,2025,16,3,4.022,3.4028,3.3439,4.914,8.6434,9.8152,0.4188
10294,2020,3,3,2.6754,3.3137,2.9464,3.4798,8.0824,2.0668,0.242
10294,2021,3,3,3.0948,3.0513,2.6909,3.316,8.3217,2,0.2539
10294,2022,3,3,3.2668,3.3777,3.1412,4.2947,8.3157,2.7975,0.24
10294,2023,3,3,3.356,3.4404,3.2022,3.8025,8.4802,2,0.2768
10294,2024,3,3,4.1355,3.4658,3.5085,3.444,8.3856,2.2804,0.2775
10294,2025,3,3,3.7996,3.537,3.6431,4.3158,8.2909,3.6832,0.2374
10295,2020,4,3,3.1486,3.6588,3.5345,3.7714,8.1266,14.5552,0.3688
10295,2021,4,3,3.9978,3.377,3.2451,4.4603,7.8015,14.17,0.359
10295,2022,4,3,3.6487,4.1408,3.222,4.116,7.9095,14.7714,0.3507
10295,2023,4,3,3.6488,3.8268,3.7867,4.479,7.9649,16.4714,0.3715
10295,2024,4,3,3.7911,3.615,3.7411,4.2487,7.9591,15.7744,0.3578
10295,2025,4,3,4.2589,3.6335,3.7558,5,7.9447,16.2255,0.3536
10296,2020,15,2,3.9421,3.8982,3.726,4.2831,11.3463,9.1974,0.3104
10296,2021,15,2,3.9493,4.2912,3.6978,4.4234,11.3958,10.7958,0.3261
10296,2022,15,2,4.0173,3.9502,4.1978,5,11.4204,10.9154,0.3411
10296,2023,15,2,4.4613,3.932,3.8384,5,11.4139,10.0475,0.3262
10296,2024,15,2,4.9156,4.2055,3.4172,5,11.2845,10.7365,0.3079
10296,2025,15,2,4.7055,4.6901,4.3857,5,11.3912,12.5571,0.3356
10297,2020,14,3,2.8988,2.9248,3.0705,3.7529,8.2919,6.9079,0.3575
10297,2021,14,3,3.3852,2.8692,3.1551,4.1084,8.4466,4.4591,0.3449
10297,2022,14,3,3.7479,3.0499,3.4211,3.9236,8.2613,6.431,0.3332
10297,2023,14,3,3.8458,3.5776,3.3604,4.0606,8.2597,6.189,0.3527
10297,2024,14,3,3.4098,3.4879,3.7801,4.395,8.4289,6.3391,0.3277
10297,2025,14,3,3.8808,3.5823,3.6791,4.0458,8.3745,7.7734,0.3452
10298,2020,29,2,3.727,3.6556,3.6775,4.0556,9.5729,11.1394,0.4517
10298,2021,29,2,3.457,4.3793,3.8357,4.3895,9.7624,11.0842,0.435
10298,2022,29,2,3.8533,4.4832,3.8407,4.9631,9.6765,11.9866,0.4504
10298,2023,29,2,3.9542,3.937,4.0095,4.4606,9.7719,10.5783,0.4622
10298,2024,29,2,4.4039,4.6486,3.7482,4.7045,9.5834,12.1421,0.4687
10298,2025,29,2,4.4987,4.3731,3.8789,5,9.5694,12.6324,0.4698
10299,2020,14,2,3.7362,3.8109,3.3054,4.2995,9.0169,12.8687,0.4753
10299,2021,14,2,3.4604,3.4783,3.9175,4.5219,9.1436,11.3481,0.4258
10299,2022,14,2,3.67,3.9691,4.0945,4.31,9.0543,12.8349,0.479
10299,2023,14,2,4.1558,4.2139,3.8871,4.9855,9.0285,12.8448,0.4773
10299,2024,14,2,4.6425,4.7068,3.9416,5,9.3245,12.7196,0.4618
10299,2025,14,2,4.3024,4.4232,4.43,5,9.0887,13.659,0.4675
10300,2020,28,2,3.7064,3.6971,3.3078,4.6052,9.738,11.4907,0.4574
10300,2021,28,2,4.5462,4.0723,3.8509,4.2043,9.636,10.1551,0.4999
10300,2022,28,2,4.0547,4.0681,3.958,4.9313,9.6801,11.2779,0.5131
10300,2023,28,2,4.0004,4.3697,3.7704,4.6674,9.8973,11.149,0.4736
10300,2024,28,2,4.1304,4.3058,4.4095,5,9.8099,12.7836,0.4819
10300,2025,28,2,4.1764,4.5913,4.4116,5,9.7454,11.3236,0.5258
